emp_no,first_name,last_name,salary,title,dept_name
275828,Yifei,Terlouw,55439,Senior Engineer,Production
275847,Fay,Streng,40000,Senior Engineer,Development
275851,Panayotis,Glowinski,40000,Senior Staff,Sales
275854,Szabolcs,Kavraki,41386,Senior Engineer,Production
275865,Joydip,Fritzsche,40000,Senior Engineer,Development
275872,Sadun,Thummel,61830,Senior Engineer,Production
275873,Tuval,Haumacher,40000,Senior Staff,Customer Service
275880,Geraldo,Picaronny,41094,Staff,Sales
275908,Bodo,Ratnaker,40000,Senior Engineer,Development
275928,Manu,Braunmuhl,69263,Senior Staff,Human Resources
275930,Nagui,Rosis,49263,Senior Engineer,Development
275932,Mantis,Millington,73157,Senior Staff,Human Resources
275955,Domenick,Menhoudj,40000,Senior Staff,Human Resources
275964,Dines,Shrader,49840,Senior Engineer,Development
275977,Ibibia,Wilfing,72598,Senior Engineer,Production
275980,Mostafa,Ponthieu,85283,Senior Staff,Sales
275991,Tzu,Staudhammer,40000,Senior Engineer,Production
276010,Khoa,Baig,56029,Senior Engineer,Development
276019,Abdulla,Erev,40000,Senior Staff,Research
276044,Atreye,Whitcomb,48080,Senior Engineer,Development
276046,Sanjai,Hartvigsen,64857,Senior Staff,Sales
276053,True,Lyonns,69751,Senior Staff,Sales
276054,Manohar,Gils,40000,Senior Engineer,Production
276056,Piyawadee,Frezza,40000,Senior Engineer,Production
276058,Shiv,Tchuente,48872,Engineer,Development
276074,Niranjan,Penz,40000,Senior Staff,Customer Service
276079,Jessie,Brlek,79890,Senior Staff,Sales
276088,Uma,Zastre,66286,Senior Engineer,Production
276089,Achilleas,Goldhammer,54001,Senior Engineer,Development
276091,Szabolcs,Halevi,77397,Staff,Sales
276114,Moni,Zuberek,65774,Engineer,Production
276127,Hsiangchu,Broomell,40000,Engineer,Quality Management
276143,Vishv,Hedayat,74853,Senior Staff,Marketing
276153,Kazuhito,Copas,41491,Senior Staff,Sales
276177,Augustine,Rettelbach,40000,Senior Engineer,Development
276178,Jacqueline,Gerlach,40000,Senior Engineer,Development
276179,Stein,Matteis,51098,Senior Engineer,Research
276228,Seongbin,Bierbaum,40000,Senior Engineer,Production
276240,Aamod,Kitsuregawa,40000,Senior Engineer,Production
276242,Nikolaus,Itzigehl,40000,Senior Engineer,Production
276244,Shigeichiro,Hofmeyr,71246,Senior Engineer,Production
276245,Kwee,Merks,40000,Senior Engineer,Production
276254,Saddek,Kalorkoti,40554,Senior Engineer,Production
276258,Ulf,Denis,59309,Senior Staff,Marketing
276263,Sverrir,Braunmuhl,40000,Senior Engineer,Quality Management
276268,Souichi,Cmelik,40000,Staff,Customer Service
276272,Sverrir,Aloisi,42317,Senior Staff,Finance
276273,Anyuan,Kushnir,56929,Senior Engineer,Development
276289,Yuchang,Gilg,78960,Staff,Sales
276293,Munehiko,Covnot,67927,Senior Staff,Marketing
276294,Indrajit,Gecsei,40000,Technique Leader,Production
276299,Frazer,Bierman,40000,Senior Engineer,Production
276314,Evgueni,Demke,66611,Senior Engineer,Development
276318,Rosella,Neiman,40036,Senior Staff,Human Resources
276327,Lijie,Kadhim,59341,Senior Engineer,Development
276344,Mana,Vieri,40000,Assistant Engineer,Development
276359,Honesty,Soicher,49870,Senior Engineer,Development
276360,Berry,Gerlach,40000,Engineer,Development
276371,Khaled,Rubsam,40080,Senior Staff,Research
276378,Wanqing,Luiz,40000,Engineer,Production
276381,Genki,Kirkerud,52829,Technique Leader,Quality Management
276403,Maria,Yurek,56772,Technique Leader,Production
276409,Mingsen,Cools,54757,Senior Staff,Finance
276413,Kwangho,Mellouli,47685,Senior Staff,Customer Service
276426,Christophe,Narahari,62996,Technique Leader,Production
276433,Dante,Morton,42284,Senior Engineer,Production
276451,Xiaoqiu,Riefers,70445,Senior Staff,Sales
276455,Remko,Awdeh,89931,Senior Staff,Customer Service
276458,Christfried,Litvinov,40000,Senior Staff,Research
276464,Guiseppe,Luks,63781,Senior Engineer,Production
276468,Rosalie,DuCasse,65998,Senior Staff,Sales
276475,Susanne,Passino,53480,Senior Engineer,Development
276476,Susuma,Kropf,40000,Engineer,Quality Management
276484,Limsoon,Flasterstein,45595,Senior Engineer,Development
276486,Yannis,Rosen,40000,Technique Leader,Production
276494,Xiaopeng,Ermel,66983,Senior Engineer,Development
276502,Indrajit,Segond,40000,Senior Staff,Sales
276503,Tesuro,Schrooten,46345,Assistant Engineer,Production
276515,Hercules,Granlund,40000,Senior Staff,Sales
276517,Kitty,Matzke,51421,Technique Leader,Production
276531,Michaela,Litvinov,75961,Senior Staff,Sales
276541,Pranav,Krohm,40000,Senior Engineer,Production
276543,Georg,Vanwelkenhuysen,40000,Engineer,Production
276576,Guadalupe,McClurg,73373,Senior Staff,Sales
276578,Sibyl,Luff,77104,Senior Staff,Sales
276584,Toshiki,Shobatake,52257,Senior Engineer,Production
276626,Baruch,Aseltine,44576,Senior Engineer,Production
276627,Dzung,Tempesti,71946,Senior Staff,Marketing
276633,Shin,Birdsall,120127,Senior Staff,Sales
276648,Mokhtar,Tetzlaff,68814,Staff,Sales
276650,Itzchak,Yeung,40000,Senior Engineer,Production
276657,Reinhold,Wrigley,62953,Senior Staff,Sales
276670,Vasilis,Hegner,47569,Senior Engineer,Development
276683,Jingling,Shackel,40000,Senior Engineer,Development
276685,Pradeep,Piveteau,88043,Senior Staff,Sales
276686,Reinhold,Solares,53479,Senior Staff,Human Resources
276694,Ymte,Emmerich,40000,Senior Engineer,Production
276695,Katsuyuki,Menhoudj,40000,Senior Staff,Human Resources
276705,Kristinn,Walston,48147,Senior Engineer,Production
276720,Guadalupe,Solovay,40000,Engineer,Quality Management
276733,Sungwon,Schonegge,55685,Senior Staff,Marketing
276739,Nevio,Birta,62669,Senior Staff,Marketing
276741,Ramya,Colorni,40000,Technique Leader,Development
276749,Barna,Farrar,44797,Engineer,Production
276764,Xiaoheng,Emmart,62510,Senior Staff,Marketing
276771,Tremaine,Moehrke,49556,Senior Staff,Research
276774,Bader,Barriga,40000,Senior Staff,Human Resources
276781,Atreye,Merle,44880,Senior Engineer,Development
276786,Arvind,Domenig,46536,Senior Staff,Human Resources
276800,Honglan,Remmele,81673,Senior Staff,Sales
276824,Zsolt,Setia,50238,Senior Staff,Research
276831,Kwangyoen,Olivero,50763,Senior Engineer,Production
276837,Gina,Farrag,63872,Senior Engineer,Development
276844,Elzbieta,Peltason,84524,Senior Staff,Sales
276847,Salvador,Massonet,61243,Staff,Finance
276854,Kamran,Rattan,40000,Senior Engineer,Development
276876,Anoosh,Quittner,48097,Senior Staff,Marketing
276879,Matt,Leppanen,40000,Senior Engineer,Production
276880,Ramalingam,Kobuchi,50294,Senior Engineer,Quality Management
276898,Cristinel,Chaudhury,40000,Senior Engineer,Production
276918,Yongqiao,Garnham,40000,Engineer,Development
276943,Macha,Hardjono,43144,Senior Engineer,Quality Management
276944,Arlette,Picco,49936,Senior Engineer,Production
276947,Dinkar,Yoshizawa,67993,Senior Staff,Marketing
276950,Berthier,Sewelson,42196,Senior Staff,Marketing
276961,Tomoyuki,Birnbaum,40000,Engineer,Development
276971,Abdulah,Kropp,40000,Senior Engineer,Development
276972,Cordelia,Butner,79181,Senior Staff,Marketing
276981,Danai,Perfilyeva,41424,Senior Engineer,Development
277019,Toshimi,Cherinka,74244,Senior Staff,Marketing
277029,Fumiyo,Bade,40000,Staff,Development
277033,Paloma,Thorelli,50293,Senior Engineer,Development
277038,Ottavia,Oberman,40000,Senior Engineer,Development
277085,Alper,Vasanthakumar,58647,Senior Staff,Research
277094,Genki,Berztiss,40000,Senior Staff,Customer Service
277095,Atilio,Kaelbling,66742,Senior Engineer,Production
277123,Miquel,Schnabel,41198,Senior Staff,Human Resources
277129,Uma,Besancenot,40000,Senior Staff,Human Resources
277130,Bojan,Passino,40000,Senior Staff,Customer Service
277144,Vishv,Munck,40000,Senior Staff,Sales
277153,Giap,Lindenbaum,49861,Senior Engineer,Development
277157,Boutros,Fasbender,76285,Senior Staff,Research
277166,Yuchang,Poehlman,48510,Staff,Marketing
277172,Yongmin,Sluis,46197,Senior Engineer,Production
277182,Alejandra,Comyn,51624,Senior Staff,Finance
277187,Arlette,Shinomoto,69426,Staff,Customer Service
277203,Shigeichiro,Piancastelli,63506,Senior Engineer,Production
277204,Garnik,Busillo,47604,Senior Engineer,Production
277235,Ayakannu,Ashish,57406,Senior Staff,Sales
277248,Barna,Erni,60581,Senior Staff,Sales
277252,Sampalli,Gurbaxani,40000,Engineer,Research
277253,Francesca,Poehlman,40000,Engineer,Quality Management
277274,Uli,Peternell,43916,Senior Staff,Research
277276,Marsha,Figueira,48151,Senior Engineer,Development
277281,Shahar,Lieberherr,40000,Engineer,Development
277290,Masali,Kalefeld,41314,Senior Engineer,Development
277294,Teiji,Thombley,46436,Engineer,Production
277296,Xiaoshan,Randi,74172,Senior Engineer,Production
277298,Phuoc,Garnier,74540,Senior Staff,Research
277308,Patricio,Matzat,75970,Senior Staff,Marketing
277330,Tsuneo,Brobst,40000,Staff,Human Resources
277331,Uno,Ghalwash,47627,Engineer,Development
277334,Xianlong,Oppitz,40000,Senior Staff,Marketing
277358,Sahrah,Brizzi,40000,Senior Engineer,Research
277361,Cedric,Nilsson,40000,Senior Engineer,Development
277372,Koichi,Terkki,57848,Senior Staff,Research
277376,Indrajit,Unno,72430,Senior Staff,Sales
277384,Hercules,Maliniak,40000,Senior Engineer,Production
277415,Xiaoqiang,Ramamoorthy,51226,Technique Leader,Production
277418,Kasidit,Terekhov,67998,Senior Engineer,Development
277442,Hirochika,Pero,42276,Senior Engineer,Production
277455,Luigi,Kermarrec,53161,Engineer,Production
277472,Bernd,Lung,49033,Senior Staff,Marketing
277495,Etsuo,Couchot,53779,Senior Staff,Human Resources
277501,Sastry,Lupu,56211,Technique Leader,Development
277502,Selwyn,Rossi,55635,Staff,Finance
277503,Eberhardt,Gomatam,45030,Senior Staff,Sales
277506,Dipayan,Sidou,40000,Senior Staff,Human Resources
277523,Yuqun,Fabrizio,40559,Senior Engineer,Development
277554,Jianhao,Perry,93272,Senior Staff,Finance
277566,Jinya,Kumaresan,41741,Senior Staff,Research
277580,Jaques,Schaar,64288,Senior Engineer,Development
277588,Kensei,Guerreiro,68117,Senior Staff,Sales
277592,Rafael,Eiron,50736,Senior Staff,Research
277606,Gina,Muhlberg,40000,Staff,Research
277608,Vasilis,Pettis,64364,Senior Staff,Sales
277612,Lokesh,Flowers,65517,Senior Staff,Sales
277621,Shin,Lorch,40000,Senior Engineer,Production
277625,Giap,Suppi,40000,Senior Staff,Human Resources
277633,Rimli,Solares,76984,Senior Staff,Sales
277655,Kien,Setia,40000,Technique Leader,Development
277661,Hilari,Bednarek,65535,Senior Engineer,Development
277709,Supot,Leonhardt,52221,Senior Staff,Human Resources
277713,Jeanna,Sudkamp,40815,Senior Staff,Human Resources
277729,Shirish,Nanard,40000,Senior Staff,Research
277731,Stabislas,Botman,40000,Senior Staff,Human Resources
277742,Shaleah,Lamparter,40000,Senior Staff,Human Resources
277745,Fay,Suppi,53167,Senior Staff,Sales
277759,Steve,Emmerich,40000,Senior Staff,Human Resources
277762,Fusako,Bondorf,46181,Senior Staff,Research
277784,Jacqueline,Pfau,55677,Senior Engineer,Production
277788,Zijian,Syang,40000,Engineer,Development
277789,Katsuyuki,Aloisi,63486,Senior Engineer,Development
277804,Chikara,Kolvik,54741,Senior Engineer,Development
277835,Arup,Wixon,55498,Engineer,Production
277842,Chikako,Benzaken,40000,Senior Engineer,Quality Management
277853,Manibrata,Bale,62570,Senior Staff,Sales
277854,Shem,Levergood,56231,Senior Engineer,Development
277869,Berto,Kakkar,55457,Senior Engineer,Customer Service
277886,Vishv,Yeung,61591,Assistant Engineer,Development
277892,Pintsang,Heyers,47112,Senior Engineer,Production
277895,Aloke,Swiler,42023,Senior Engineer,Production
277909,Supot,Boyle,55031,Senior Engineer,Development
277910,Eirik,Kieras,40000,Senior Staff,Research
277916,Satoru,Cullers,40000,Engineer,Development
277928,Uma,Pettey,40000,Senior Engineer,Production
277935,Bedrich,Ghalwash,40000,Engineer,Quality Management
277937,Subir,Biros,40000,Senior Engineer,Production
277947,Gaurav,Rouquie,40000,Senior Staff,Human Resources
277971,Lijie,Mansanne,40000,Senior Staff,Human Resources
277973,Parviz,Morton,40000,Senior Staff,Customer Service
277979,Jaroslava,Lammel,67324,Senior Staff,Finance
277996,Naftaly,Straney,53996,Senior Staff,Sales
278003,Mohit,Melichar,45740,Engineer,Development
278008,Krassimir,Merle,61831,Senior Staff,Sales
278020,Xiaopeng,Chaudhuri,40000,Senior Engineer,Production
278024,Guangming,Sridhar,70454,Senior Staff,Marketing
278031,Marco,Chandrasekhar,73316,Senior Staff,Sales
278041,Kristian,Bolotov,55550,Senior Engineer,Production
278051,Hugh,DuBourdieux,59669,Engineer,Production
278053,Bernardo,Heystek,46834,Senior Engineer,Development
278058,Gao,Gide,57023,Senior Engineer,Development
278065,Shigehito,Bade,43199,Senior Engineer,Development
278075,Akeno,Soicher,71702,Senior Staff,Customer Service
278079,Mayumi,Chandrasekhar,40000,Engineer,Quality Management
278083,Georg,Pollock,47922,Senior Engineer,Production
278085,Georg,Businaro,40032,Senior Engineer,Production
278095,Nagui,Merel,51083,Staff,Marketing
278112,Paddy,Ginneken,77031,Senior Staff,Sales
278123,Shaibal,Hinsberger,54377,Senior Engineer,Quality Management
278126,Zdislav,Greibach,67718,Senior Staff,Marketing
278127,LiMin,Stentiford,40000,Senior Staff,Human Resources
278134,Sorina,Crouzet,87238,Senior Staff,Customer Service
278168,Weicheng,Horswill,40000,Senior Engineer,Production
278177,Moni,Percebois,87644,Senior Staff,Marketing
278181,Selwyn,Foong,56239,Senior Engineer,Development
278189,Yinlin,Gunderson,43317,Senior Engineer,Development
278194,Mototsugu,Murillo,65127,Staff,Marketing
278215,Ottavia,Zaccaria,65154,Senior Staff,Sales
278232,Krassimir,Sanella,65093,Staff,Sales
278237,Ewing,Azuma,43068,Senior Staff,Marketing
278240,Youssef,Nitsch,51684,Senior Staff,Research
278243,Werner,Roison,53672,Senior Engineer,Production
278257,Mona,Beutelspacher,51142,Senior Engineer,Production
278260,Ravishankar,Diderrich,59012,Senior Engineer,Production
278267,Patricia,Sichman,40514,Senior Staff,Customer Service
278280,Adib,Shiratori,41063,Senior Staff,Customer Service
278285,Ronghao,Fairtlough,40000,Senior Staff,Customer Service
278290,Shigeaki,Millington,85184,Senior Engineer,Development
278298,Ronghao,Fadgyas,40000,Staff,Customer Service
278308,Sadun,Velasco,50171,Senior Staff,Finance
278317,Hein,Millington,40000,Senior Engineer,Customer Service
278329,Khatoun,Isard,59613,Senior Staff,Research
278332,Mototsugu,Baezner,56905,Engineer,Production
278343,Pohua,Plumb,67977,Senior Staff,Marketing
278346,Siddarth,Duclos,40000,Senior Engineer,Production
278353,Junichi,Kalsbeek,50764,Staff,Sales
278360,Gregory,Bottner,73262,Senior Staff,Sales
278368,Parke,Skrikant,40000,Senior Staff,Customer Service
278372,Rosita,Talmon,40000,Senior Engineer,Quality Management
278379,Iara,Braunmuhl,47078,Senior Engineer,Development
278395,Somnath,Motley,40000,Engineer,Quality Management
278396,Xianlong,Marakhovsky,69309,Senior Staff,Marketing
278407,Lunjin,Egerstedt,40000,Senior Engineer,Production
278413,Seshu,Fasbender,40662,Technique Leader,Development
278422,Peer,Zeleznik,46685,Senior Staff,Marketing
278445,Kamakshi,Improta,40000,Senior Staff,Finance
278446,Sachio,Carrere,40000,Engineer,Production
278456,Xuedong,Shackel,40954,Senior Staff,Human Resources
278466,Armond,Boreale,40000,Senior Staff,Human Resources
278479,Goa,Simmen,40000,Engineer,Production
278486,Aiichiro,Maraist,71759,Senior Staff,Sales
278495,Gilbert,Erdi,72611,Engineer,Development
278508,Mansur,Improta,60529,Staff,Sales
278510,Gil,Baak,63571,Engineer,Production
278523,Berni,Back,75523,Senior Staff,Marketing
278528,Maya,Rando,40000,Senior Staff,Customer Service
278531,Zeljko,Serre,55662,Senior Staff,Customer Service
278608,Reuven,Angel,50813,Technique Leader,Development
278610,Akeno,Benzmuller,62499,Senior Staff,Human Resources
278619,Malu,Denis,94424,Senior Staff,Sales
278624,Rimli,Demizu,59472,Senior Staff,Customer Service
278689,Itzchak,Terkki,40000,Senior Engineer,Production
278703,Irena,Kitai,66322,Staff,Marketing
278704,Gill,Mondadori,72820,Senior Staff,Finance
278715,Amstein,Schaft,58499,Engineer,Quality Management
278721,Tonia,Flexer,54476,Senior Engineer,Quality Management
278727,Shakhar,Beutelspacher,40000,Technique Leader,Development
278733,Moty,Bamford,40000,Senior Staff,Customer Service
278764,Koichi,Lueh,97697,Senior Staff,Sales
278768,Koichi,Oxman,40000,Senior Engineer,Development
278771,Mikhail,Henders,64443,Senior Staff,Research
278809,Kirk,Grospietsch,41095,Senior Staff,Production
278823,Deborah,Besancenot,57308,Senior Staff,Research
278825,Jiakeng,Delgrossi,55698,Senior Engineer,Development
278828,Stabislas,Rosin,50224,Senior Engineer,Production
278860,Fay,Emiris,59719,Engineer,Development
278873,Qunsheng,Vecchio,40000,Technique Leader,Production
278882,Garnet,Vrecion,48434,Staff,Research
278885,Akeno,Birch,42668,Senior Staff,Research
278886,Divier,Escriba,40000,Senior Staff,Sales
278894,Chinhyun,Sethi,46530,Senior Staff,Human Resources
278900,Xiaoshan,Grospietsch,40000,Senior Engineer,Production
278908,Tuval,Stavenow,81236,Staff,Research
278918,Sadun,DiGiano,40000,Technique Leader,Research
278938,Laurentiu,Cesareni,50684,Senior Engineer,Development
278943,Masaki,Shimshoni,40000,Senior Staff,Human Resources
278949,Frazer,Rosenbaum,56680,Senior Staff,Research
278954,Gritta,Gerlach,40000,Senior Engineer,Development
278955,Sachin,Lambe,43424,Senior Engineer,Research
278958,Wayne,Peck,58157,Senior Staff,Marketing
278970,Jordanka,Pfau,40000,Senior Staff,Customer Service
278977,Vatsa,Unno,40000,Technique Leader,Production
278993,Monique,Peha,40000,Senior Engineer,Development
278995,Shigehiro,Dalton,77328,Staff,Sales
278996,Shigeu,Kaltofen,46309,Senior Engineer,Quality Management
279003,Chinhyun,Hofting,40000,Senior Engineer,Production
279009,Taiji,Brookman,85634,Senior Staff,Sales
279014,Kazuhisa,Shackell,48758,Engineer,Customer Service
279018,Constantino,Mellouli,40000,Senior Engineer,Development
279037,Ramachenga,Mateescu,40000,Senior Staff,Customer Service
279042,Susanna,Eldridge,40000,Senior Staff,Production
279058,Paraskevi,Verhoeff,76409,Senior Staff,Finance
279064,Stella,Flanders,56330,Senior Engineer,Quality Management
279070,Marie,Diderrich,41574,Senior Staff,Finance
279077,Shounak,Dahlbom,50886,Engineer,Quality Management
279079,Adly,Koblitz,40000,Senior Staff,Research
279093,Turgut,Farrag,42226,Senior Staff,Sales
279105,Shuichi,Litecky,40000,Senior Engineer,Quality Management
279111,Aiichiro,Herath,40000,Senior Engineer,Quality Management
279127,Gregory,Lorch,40000,Senior Staff,Human Resources
279134,Manu,Lorch,68073,Senior Staff,Sales
279139,Tetsushi,Eastman,60322,Senior Staff,Finance
279143,Marl,Krohm,66490,Senior Engineer,Research
